"公開日","都道府県名","市区町村名","総数（人口）","交付枚数","交付率","人口算出基準日","交付件数基準日"
"2017/05/15","秋田県","鹿角郡小坂町",5489,456,8.3,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","北秋田郡上小阿仁村",2520,161,6.4,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","山本郡藤里町",3539,304,8.6,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","山本郡三種町",17797,1082,6.1,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","山本郡八峰町",7676,406,5.3,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","南秋田郡五城目町",9984,618,6.2,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","南秋田郡八郎潟町",6203,410,6.6,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","南秋田郡井川町",5051,218,4.3,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","南秋田郡大潟村",3238,247,7.6,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","仙北郡美郷町",20646,1020,4.9,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","雄勝郡羽後町",15974,692,4.3,"2016/01/01","2017/05/15"
"2017/05/15","秋田県","雄勝郡東成瀬村",2665,175,6.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","山形市",249778,14793,5.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","米沢市",83867,4693,5.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","鶴岡市",131758,8322,6.3,"2016/01/01","2017/05/15"
"2017/05/15","山形県","酒田市",106733,7370,6.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","新庄市",37204,2563,6.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","寒河江市",42022,2886,6.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","上山市",31834,1987,6.2,"2016/01/01","2017/05/15"
"2017/05/15","山形県","村山市",25474,1504,5.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","長井市",27946,1660,5.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","天童市",62136,3897,6.3,"2016/01/01","2017/05/15"
"2017/05/15","山形県","東根市",47841,3137,6.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","尾花沢市",17432,1031,5.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","南陽市",32509,1824,5.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","東村山郡山辺町",14737,858,5.8,"2016/01/01","2017/05/15"
"2017/05/15","山形県","東村山郡中山町",11739,722,6.2,"2016/01/01","2017/05/15"
"2017/05/15","山形県","西村山郡河北町",19419,1403,7.2,"2016/01/01","2017/05/15"
"2017/05/15","山形県","西村山郡西川町",5831,386,6.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","西村山郡朝日町",7401,512,6.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","西村山郡大江町",8717,709,8.1,"2016/01/01","2017/05/15"
"2017/05/15","山形県","北村山郡大石田町",7592,513,6.8,"2016/01/01","2017/05/15"
"2017/05/15","山形県","最上郡金山町",6003,330,5.5,"2016/01/01","2017/05/15"
"2017/05/15","山形県","最上郡最上町",9251,562,6.1,"2016/01/01","2017/05/15"
"2017/05/15","山形県","最上郡舟形町",5736,348,6.1,"2016/01/01","2017/05/15"
"2017/05/15","山形県","最上郡真室川町",8356,496,5.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","最上郡大蔵村",3508,284,8.1,"2016/01/01","2017/05/15"
"2017/05/15","山形県","最上郡鮭川村",4543,262,5.8,"2016/01/01","2017/05/15"
"2017/05/15","山形県","最上郡戸沢村",4970,338,6.8,"2016/01/01","2017/05/15"
"2017/05/15","山形県","東置賜郡高畠町",24322,1196,4.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","東置賜郡川西町",16129,867,5.4,"2016/01/01","2017/05/15"
"2017/05/15","山形県","西置賜郡小国町",8123,1348,16.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","西置賜郡白鷹町",14667,827,5.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","西置賜郡飯豊町",7553,651,8.6,"2016/01/01","2017/05/15"
"2017/05/15","山形県","東田川郡三川町",7560,447,5.9,"2016/01/01","2017/05/15"
"2017/05/15","山形県","東田川郡庄内町",22220,1351,6.1,"2016/01/01","2017/05/15"
"2017/05/15","山形県","飽海郡遊佐町",14649,893,6.1,"2016/01/01","2017/05/15"
"2017/05/15","福島県","福島市",285026,24662,8.7,"2016/01/01","2017/05/15"
"2017/05/15","福島県","会津若松市",122749,9905,8.1,"2016/01/01","2017/05/15"
"2017/05/15","福島県","郡山市",327307,27129,8.3,"2016/01/01","2017/05/15"
"2017/05/15","福島県","いわき市",331920,24465,7.4,"2016/01/01","2017/05/15"
"2017/05/15","福島県","白河市",62754,5171,8.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","須賀川市",77990,5872,7.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","喜多方市",50141,3276,6.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","相馬市",35939,3046,8.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","二本松市",56962,4089,7.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","田村市",38890,3341,8.6,"2016/01/01","2017/05/15"
"2017/05/15","福島県","南相馬市",63930,6241,9.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","伊達市",63015,4578,7.3,"2016/01/01","2017/05/15"
"2017/05/15","福島県","本宮市",30760,1911,6.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","伊達郡桑折町",12353,690,5.6,"2016/01/01","2017/05/15"
"2017/05/15","福島県","伊達郡国見町",9604,940,9.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","伊達郡川俣町",14408,1364,9.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","安達郡大玉村",8525,471,5.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","岩瀬郡鏡石町",12879,927,7.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","岩瀬郡天栄村",5957,291,4.9,"2016/01/01","2017/05/15"
"2017/05/15","福島県","南会津郡下郷町",6155,411,6.7,"2016/01/01","2017/05/15"
"2017/05/15","福島県","南会津郡檜枝岐村",588,105,17.9,"2016/01/01","2017/05/15"
"2017/05/15","福島県","南会津郡只見町",4585,429,9.4,"2016/01/01","2017/05/15"
"2017/05/15","福島県","南会津郡南会津町",16858,1501,8.9,"2016/01/01","2017/05/15"
"2017/05/15","福島県","耶麻郡北塩原村",2954,224,7.6,"2016/01/01","2017/05/15"
"2017/05/15","福島県","耶麻郡西会津町",6927,423,6.1,"2016/01/01","2017/05/15"
"2017/05/15","福島県","耶麻郡磐梯町",3627,305,8.4,"2016/01/01","2017/05/15"
"2017/05/15","福島県","耶麻郡猪苗代町",15188,1343,8.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","河沼郡会津坂下町",16736,1141,6.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","河沼郡湯川村",3373,218,6.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","河沼郡柳津町",3657,237,6.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","大沼郡三島町",1765,146,8.3,"2016/01/01","2017/05/15"
"2017/05/15","福島県","大沼郡金山町",2223,236,10.6,"2016/01/01","2017/05/15"
"2017/05/15","福島県","大沼郡昭和村",1347,358,26.6,"2016/01/01","2017/05/15"
"2017/05/15","福島県","大沼郡会津美里町",21497,1541,7.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","西白河郡西郷村",20086,1647,8.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","西白河郡泉崎村",6675,548,8.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","西白河郡中島村",5201,328,6.3,"2016/01/01","2017/05/15"
"2017/05/15","福島県","西白河郡矢吹町",17774,1197,6.7,"2016/01/01","2017/05/15"
"2017/05/15","福島県","東白川郡棚倉町",14665,1120,7.6,"2016/01/01","2017/05/15"
"2017/05/15","福島県","東白川郡矢祭町",6169,391,6.3,"2016/01/01","2017/05/15"
"2017/05/15","福島県","東白川郡塙町",9345,592,6.3,"2016/01/01","2017/05/15"
"2017/05/15","福島県","東白川郡鮫川村",3774,252,6.7,"2016/01/01","2017/05/15"
"2017/05/15","福島県","石川郡石川町",16225,979,6.0,"2016/01/01","2017/05/15"
"2017/05/15","福島県","石川郡玉川村",6952,334,4.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","石川郡平田村",6542,380,5.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","石川郡浅川町",6787,400,5.9,"2016/01/01","2017/05/15"
"2017/05/15","福島県","石川郡古殿町",5768,277,4.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","田村郡三春町",17738,3127,17.6,"2016/01/01","2017/05/15"
"2017/05/15","福島県","田村郡小野町",10741,801,7.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡広野町",5107,384,7.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡楢葉町",7378,586,7.9,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡富岡町",13866,2663,19.2,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡川内村",2763,189,6.8,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡大熊町",10769,1546,14.4,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡双葉町",6240,654,10.5,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡浪江町",18777,1521,8.1,"2016/01/01","2017/05/15"
"2017/05/15","福島県","双葉郡葛尾村",1480,108,7.3,"2016/01/01","2017/05/15"
"2017/05/15","福島県","相馬郡新地町",8038,564,7.0,"2016/01/01","2017/05/15"
"2017/05/15","福島県","相馬郡飯舘村",6250,285,4.6,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","水戸市",273047,24018,8.8,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","日立市",186675,21883,11.7,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","土浦市",144088,14886,10.3,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","古河市",144715,12568,8.7,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","石岡市",77479,6981,9.0,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","結城市",52598,4280,8.1,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","龍ケ崎市",78804,7903,10.0,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","下妻市",44729,2852,6.4,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","常総市",64462,5290,8.2,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","常陸太田市",54660,4235,7.7,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","高萩市",30000,2931,9.8,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","北茨城市",45493,3983,8.8,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","笠間市",77957,6218,8.0,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","取手市",108957,11104,10.2,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","牛久市",84703,8736,10.3,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","つくば市",223755,22081,9.9,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","ひたちなか市",159372,12049,7.6,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","鹿嶋市",68182,6302,9.2,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","潮来市",29232,2061,7.1,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","守谷市",65413,7171,11.0,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","常陸大宮市",44117,3177,7.2,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","那珂市",55651,4613,8.3,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","筑西市",107807,7392,6.9,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","坂東市",56010,3601,6.4,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","稲敷市",43593,3956,9.1,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","かすみがうら市",43111,3867,9.0,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","桜川市",44312,2235,5.0,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","神栖市",94791,8616,9.1,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","行方市",36701,2488,6.8,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","鉾田市",50472,3847,7.6,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","つくばみらい市",50323,5009,10.0,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","小美玉市",52489,4884,9.3,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","東茨城郡茨城町",33573,2488,7.4,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","東茨城郡大洗町",17552,1496,8.5,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","東茨城郡城里町",20722,1128,5.4,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","那珂郡東海村",38409,3394,8.8,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","久慈郡大子町",18609,1466,7.9,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","稲敷郡美浦村",16361,1375,8.4,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","稲敷郡阿見町",47515,4554,9.6,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","稲敷郡河内町",9477,610,6.4,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","結城郡八千代町",22901,1431,6.2,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","猿島郡五霞町",8960,2523,28.2,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","猿島郡境町",25477,1960,7.7,"2016/01/01","2017/05/15"
"2017/05/15","茨城県","北相馬郡利根町",16977,1943,11.4,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","宇都宮市",521820,45454,8.7,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","足利市",152197,11565,7.6,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","栃木市",163536,11183,6.8,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","佐野市",121183,9181,7.6,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","鹿沼市",99949,6777,6.8,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","日光市",86127,7442,8.6,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","小山市",166593,14659,8.8,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","真岡市",80907,4846,6.0,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","大田原市",72892,5504,7.6,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","矢板市",33893,2582,7.6,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","那須塩原市",118308,10955,9.3,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","さくら市",44430,2956,6.7,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","那須烏山市",28005,1746,6.2,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","下野市",60135,5062,8.4,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","河内郡上三川町",31454,2321,7.4,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","芳賀郡益子町",24034,1430,5.9,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","芳賀郡茂木町",13908,1010,7.3,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","芳賀郡市貝町",12145,889,7.3,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","芳賀郡芳賀町",15955,1669,10.5,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","下都賀郡壬生町",39858,3172,8.0,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","下都賀郡野木町",25846,2765,10.7,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","塩谷郡塩谷町",12051,625,5.2,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","塩谷郡高根沢町",29878,2693,9.0,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","那須郡那須町",26155,3040,11.6,"2016/01/01","2017/05/15"
"2017/05/15","栃木県","那須郡那珂川町",17605,1317,7.5,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","前橋市",339366,28363,8.4,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","高崎市",375491,27795,7.4,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","桐生市",116934,11077,9.5,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","伊勢崎市",211803,19321,9.1,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","太田市",222897,15351,6.9,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","沼田市",50335,3731,7.4,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","館林市",77820,6956,8.9,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","渋川市",80861,4883,6.0,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","藤岡市",67249,4400,6.5,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","富岡市",50425,3284,6.5,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","安中市",60317,4222,7.0,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","みどり市",51806,3671,7.1,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","北群馬郡榛東村",14698,963,6.6,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","北群馬郡吉岡町",20753,1070,5.2,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","多野郡上野村",1302,116,8.9,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","多野郡神流町",2098,285,13.6,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","甘楽郡下仁田町",8142,703,8.6,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","甘楽郡南牧村",2106,123,5.8,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","甘楽郡甘楽町",13538,750,5.5,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","吾妻郡中之条町",17068,1443,8.5,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","吾妻郡長野原町",5852,494,8.4,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","吾妻郡嬬恋村",9906,672,6.8,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","吾妻郡草津町",6640,687,10.3,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","吾妻郡高山村",3796,214,5.6,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","吾妻郡東吾妻町",14880,1400,9.4,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","利根郡片品村",4732,346,7.3,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","利根郡川場村",3384,245,7.2,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","利根郡昭和村",7560,398,5.3,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","利根郡みなかみ町",20235,1487,7.3,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","佐波郡玉村町",36872,2359,6.4,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","邑楽郡板倉町",15211,1093,7.2,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","邑楽郡明和町",11435,816,7.1,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","邑楽郡千代田町",11627,923,7.9,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","邑楽郡大泉町",41226,3460,8.4,"2016/01/01","2017/05/15"
"2017/05/15","群馬県","邑楽郡邑楽町",26955,1881,7.0,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","さいたま市",1270476,113646,8.9,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","川越市",350223,33220,9.5,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","熊谷市",200700,16186,8.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","川口市",592684,49439,8.3,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","行田市",83585,6738,8.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","秩父市",65311,4367,6.7,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","所沢市",343390,33727,9.8,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","飯能市",80513,6729,8.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","加須市",114289,9220,8.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","本庄市",78993,6706,8.5,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","東松山市",89574,8379,9.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","春日部市",236975,24122,10.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","狭山市",153738,15153,9.9,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","羽生市",55677,4497,8.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","鴻巣市",119192,12099,10.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","深谷市",145053,10981,7.6,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","上尾市",227890,22953,10.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","草加市",245878,24987,10.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","越谷市",336565,32686,9.7,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","蕨市",73289,6946,9.5,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","戸田市",135243,13471,10.0,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","入間市",149593,12679,8.5,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","朝霞市",135928,14221,10.5,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","志木市",74183,7561,10.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","和光市",80615,8348,10.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","新座市",164028,15707,9.6,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","桶川市",75071,6323,8.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","久喜市",154527,14573,9.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","北本市",68154,5610,8.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","八潮市",86138,8095,9.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","富士見市",110045,9752,8.9,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","三郷市",137656,11516,8.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","蓮田市",62481,6697,10.7,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","坂戸市",101408,9535,9.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","幸手市",52725,4853,9.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","鶴ヶ島市",70145,7122,10.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","日高市",57015,5515,9.7,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","吉川市",71048,5614,7.9,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","ふじみ野市",112919,11977,10.6,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","白岡市",52035,4481,8.6,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","北足立郡伊奈町",44437,3286,7.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","入間郡三芳町",38188,3347,8.8,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","入間郡毛呂山町",34977,3550,10.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","入間郡越生町",12093,1394,11.5,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","比企郡滑川町",17999,1453,8.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","比企郡嵐山町",18145,1657,9.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","比企郡小川町",31618,3130,9.9,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","比企郡川島町",21028,1524,7.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","比企郡吉見町",20013,1389,6.9,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","比企郡鳩山町",14389,1535,10.7,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","比企郡ときがわ町",11851,846,7.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","秩父郡横瀬町",8656,763,8.8,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","秩父郡皆野町",10287,801,7.8,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","秩父郡長瀞町",7496,452,6.0,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","秩父郡小鹿野町",12471,965,7.7,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","秩父郡東秩父村",3048,190,6.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","児玉郡美里町",11477,690,6.0,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","児玉郡神川町",14027,973,6.9,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","児玉郡上里町",31387,2543,8.1,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","大里郡寄居町",34855,2858,8.2,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","南埼玉郡宮代町",33589,3154,9.4,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","北葛飾郡杉戸町",46109,4731,10.3,"2016/01/01","2017/05/15"
"2017/05/15","埼玉県","北葛飾郡松伏町",30321,2406,7.9,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","千葉市",964424,111746,11.6,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","銚子市",65546,6683,10.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","市川市",476560,52878,11.1,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","船橋市",626809,61857,9.9,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","館山市",48397,5310,11.0,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","木更津市",134002,15442,11.5,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","松戸市",489717,48472,9.9,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","野田市",155295,14037,9.0,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","茂原市",91358,8083,8.8,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","成田市",131739,13400,10.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","佐倉市",177056,14435,8.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","東金市",60335,6556,10.9,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","旭市",67598,4821,7.1,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","習志野市",168838,18270,10.8,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","柏市",409001,39287,9.6,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","勝浦市",19033,1960,10.3,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","市原市",279697,27568,9.9,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","流山市",176248,18130,10.3,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","八千代市",195173,21909,11.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","我孫子市",132853,15273,11.5,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","鴨川市",34453,3530,10.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","鎌ケ谷市",109458,11652,10.6,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","君津市",87447,9383,10.7,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","富津市",46492,3718,8.0,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","浦安市",164034,18861,11.5,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","四街道市",91645,10788,11.8,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","袖ケ浦市",62063,5807,9.4,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","八街市",72713,7247,10.0,"2016/01/01","2017/05/15"
