"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日"
"2017/12/01","長野県","上水内郡信濃町",8804,842,9.6,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上水内郡小川村",2643,187,7.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","上水内郡飯綱町",11551,818,7.1,"2017/01/01","2017/12/01"
"2017/12/01","長野県","下水内郡栄村",2010,82,4.1,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","岐阜市",413111,36469,8.8,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","大垣市",162038,13804,8.5,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","高山市",89913,7062,7.9,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","多治見市",112786,9200,8.2,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","関市",90156,5712,6.3,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","中津川市",80295,5559,6.9,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","美濃市",21350,1249,5.9,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","瑞浪市",38427,3091,8.0,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","羽島市",68408,4834,7.1,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","恵那市",51667,3133,6.1,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","美濃加茂市",56286,3038,5.4,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","土岐市",59479,4073,6.8,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","各務原市",148593,11031,7.4,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","可児市",101516,8447,8.3,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","山県市",27953,1941,6.9,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","瑞穂市",53981,4324,8.0,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","飛騨市",25127,1843,7.3,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","本巣市",34960,2862,8.2,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","郡上市",43306,2699,6.2,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","下呂市",33808,2539,7.5,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","海津市",35697,3055,8.6,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","羽島郡岐南町",25270,1638,6.5,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","羽島郡笠松町",22451,1922,8.6,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","養老郡養老町",30054,2179,7.3,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","不破郡垂井町",27885,2225,8.0,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","不破郡関ケ原町",7405,631,8.5,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","安八郡神戸町",19609,1662,8.5,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","安八郡輪之内町",9912,614,6.2,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","安八郡安八町",15211,1119,7.4,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","揖斐郡揖斐川町",22145,1469,6.6,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","揖斐郡大野町",23493,1723,7.3,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","揖斐郡池田町",24390,1538,6.3,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","本巣郡北方町",18389,1480,8.0,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","加茂郡坂祝町",8204,604,7.4,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","加茂郡富加町",5707,347,6.1,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","加茂郡川辺町",10444,686,6.6,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","加茂郡七宗町",4038,339,8.4,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","加茂郡八百津町",11435,895,7.8,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","加茂郡白川町",8692,572,6.6,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","加茂郡東白川村",2375,169,7.1,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","可児郡御嵩町",18628,1679,9.0,"2017/01/01","2017/12/01"
"2017/12/01","岐阜県","大野郡白川村",1672,94,5.6,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","静岡市",709041,69297,9.8,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","浜松市",807893,70399,8.7,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","沼津市",199006,20713,10.4,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","熱海市",37733,5209,13.8,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","三島市",111410,11591,10.4,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","富士宮市",134176,12202,9.1,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","伊東市",70682,6827,9.7,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","島田市",99971,9036,9.0,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","富士市",255839,27563,10.8,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","磐田市",170419,14581,8.6,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","焼津市",141338,13021,9.2,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","掛川市",117792,9778,8.3,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","藤枝市",146531,14822,10.1,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","御殿場市",89178,9819,11.0,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","袋井市",87603,6633,7.6,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","下田市",22714,2774,12.2,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","裾野市",52711,6047,11.5,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","湖西市",60363,6029,10.0,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","伊豆市",31842,2735,8.6,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","御前崎市",33358,2809,8.4,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","菊川市",47955,4546,9.5,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","伊豆の国市",49498,5761,11.6,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","牧之原市",46522,3655,7.9,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","賀茂郡東伊豆町",12742,1878,14.7,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","賀茂郡河津町",7498,720,9.6,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","賀茂郡南伊豆町",8669,927,10.7,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","賀茂郡松崎町",7007,692,9.9,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","賀茂郡西伊豆町",8416,861,10.2,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","田方郡函南町",38363,3364,8.8,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","駿東郡清水町",32686,2880,8.8,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","駿東郡長泉町",43000,3439,8.0,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","駿東郡小山町",19134,2056,10.7,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","榛原郡吉田町",29681,2450,8.3,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","榛原郡川根本町",7281,614,8.4,"2017/01/01","2017/12/01"
"2017/12/01","静岡県","周智郡森町",18813,1490,7.9,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","名古屋市",2279194,235883,10.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","豊橋市",378018,31253,8.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","岡崎市",384659,32541,8.5,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","一宮市",386208,30357,7.9,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","瀬戸市",130403,13407,10.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","半田市",118919,12956,10.9,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","春日井市",311708,27328,8.8,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","豊川市",185833,12427,6.7,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","津島市",63702,5550,8.7,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","碧南市",72082,4897,6.8,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","刈谷市",150216,14252,9.5,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","豊田市",424095,44837,10.6,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","安城市",186837,15647,8.4,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","西尾市",171212,14208,8.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","蒲郡市",80856,6802,8.4,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","犬山市",74642,6581,8.8,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","常滑市",58498,5423,9.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","江南市",101058,8654,8.6,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","小牧市",153471,15598,10.2,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","稲沢市",137904,11731,8.5,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","新城市",47954,3969,8.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","東海市",114271,12573,11.0,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","大府市",91040,8465,9.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","知多市",86076,9067,10.5,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","知立市",71323,6659,9.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","尾張旭市",83033,8374,10.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","高浜市",47472,3649,7.7,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","岩倉市",47949,4258,8.9,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","豊明市",68869,6246,9.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","日進市",89009,7886,8.9,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","田原市",63431,4474,7.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","愛西市",64239,5213,8.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","清須市",67538,5883,8.7,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","北名古屋市",85251,6071,7.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","弥富市",44277,3411,7.7,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","みよし市",60761,6121,10.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","あま市",88662,7149,8.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","長久手市",56448,5795,10.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","愛知郡東郷町",43249,3523,8.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","西春日井郡豊山町",15519,1196,7.7,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","丹羽郡大口町",23725,1778,7.5,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","丹羽郡扶桑町",34672,3002,8.7,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","海部郡大治町",32032,2661,8.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","海部郡蟹江町",37848,3519,9.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","海部郡飛島村",4615,258,5.6,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","知多郡阿久比町",28596,2330,8.1,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","知多郡東浦町",50321,4642,9.2,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","知多郡南知多町",18726,1046,5.6,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","知多郡美浜町",22512,1687,7.5,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","知多郡武豊町",43053,3214,7.5,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","額田郡幸田町",40545,3221,7.9,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","北設楽郡設楽町",5104,306,6.0,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","北設楽郡東栄町",3413,250,7.3,"2017/01/01","2017/12/01"
"2017/12/01","愛知県","北設楽郡豊根村",1183,77,6.5,"2017/01/01","2017/12/01"
"2017/12/01","三重県","津市",281745,24685,8.8,"2017/01/01","2017/12/01"
"2017/12/01","三重県","四日市市",312211,24342,7.8,"2017/01/01","2017/12/01"
"2017/12/01","三重県","伊勢市",128800,10022,7.8,"2017/01/01","2017/12/01"
"2017/12/01","三重県","松阪市",166577,14732,8.8,"2017/01/01","2017/12/01"
"2017/12/01","三重県","桑名市",143080,11008,7.7,"2017/01/01","2017/12/01"
"2017/12/01","三重県","鈴鹿市",200510,17151,8.6,"2017/01/01","2017/12/01"
"2017/12/01","三重県","名張市",79942,7781,9.7,"2017/01/01","2017/12/01"
"2017/12/01","三重県","尾鷲市",18763,1250,6.7,"2017/01/01","2017/12/01"
"2017/12/01","三重県","亀山市",49709,4132,8.3,"2017/01/01","2017/12/01"
"2017/12/01","三重県","鳥羽市",19691,1328,6.7,"2017/01/01","2017/12/01"
"2017/12/01","三重県","熊野市",17670,1233,7.0,"2017/01/01","2017/12/01"
"2017/12/01","三重県","いなべ市",45758,4502,9.8,"2017/01/01","2017/12/01"
"2017/12/01","三重県","志摩市",52140,3226,6.2,"2017/01/01","2017/12/01"
"2017/12/01","三重県","伊賀市",93892,7485,8.0,"2017/01/01","2017/12/01"
"2017/12/01","三重県","桑名郡木曽岬町",6457,574,8.9,"2017/01/01","2017/12/01"
"2017/12/01","三重県","員弁郡東員町",25580,2869,11.2,"2017/01/01","2017/12/01"
"2017/12/01","三重県","三重郡菰野町",41731,3164,7.6,"2017/01/01","2017/12/01"
"2017/12/01","三重県","三重郡朝日町",10634,774,7.3,"2017/01/01","2017/12/01"
"2017/12/01","三重県","三重郡川越町",14977,1267,8.5,"2017/01/01","2017/12/01"
"2017/12/01","三重県","多気郡多気町",14984,890,5.9,"2017/01/01","2017/12/01"
"2017/12/01","三重県","多気郡明和町",23162,1407,6.1,"2017/01/01","2017/12/01"
"2017/12/01","三重県","多気郡大台町",9721,580,6.0,"2017/01/01","2017/12/01"
"2017/12/01","三重県","度会郡玉城町",15713,847,5.4,"2017/01/01","2017/12/01"
"2017/12/01","三重県","度会郡度会町",8459,579,6.8,"2017/01/01","2017/12/01"
"2017/12/01","三重県","度会郡大紀町",9119,504,5.5,"2017/01/01","2017/12/01"
"2017/12/01","三重県","度会郡南伊勢町",13521,832,6.2,"2017/01/01","2017/12/01"
"2017/12/01","三重県","北牟婁郡紀北町",16849,972,5.8,"2017/01/01","2017/12/01"
"2017/12/01","三重県","南牟婁郡御浜町",8972,550,6.1,"2017/01/01","2017/12/01"
"2017/12/01","三重県","南牟婁郡紀宝町",11386,565,5.0,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","大津市",342532,33029,9.6,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","彦根市",112902,11609,10.3,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","長浜市",120123,10762,9.0,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","近江八幡市",82144,6933,8.4,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","草津市",131576,16803,12.8,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","守山市",82012,6942,8.5,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","栗東市",68272,6539,9.6,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","甲賀市",91724,11156,12.2,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","野洲市",50972,5004,9.8,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","湖南市",55104,4645,8.4,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","高島市",50316,4405,8.8,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","東近江市",115178,10067,8.7,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","米原市",39717,3849,9.7,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","蒲生郡日野町",21842,1326,6.1,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","蒲生郡竜王町",12314,746,6.1,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","愛知郡愛荘町",21276,1648,7.7,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","犬上郡豊郷町",7389,447,6.0,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","犬上郡甲良町",7263,594,8.2,"2017/01/01","2017/12/01"
"2017/12/01","滋賀県","犬上郡多賀町",7604,452,5.9,"2017/01/01","2017/12/01"
"2017/12/01","京都府","京都市",1418340,150810,10.6,"2017/01/01","2017/12/01"
"2017/12/01","京都府","福知山市",79594,6477,8.1,"2017/01/01","2017/12/01"
"2017/12/01","京都府","舞鶴市",85152,7443,8.7,"2017/01/01","2017/12/01"
"2017/12/01","京都府","綾部市",34500,2899,8.4,"2017/01/01","2017/12/01"
"2017/12/01","京都府","宇治市",188674,18704,9.9,"2017/01/01","2017/12/01"
"2017/12/01","京都府","宮津市",18743,1503,8.0,"2017/01/01","2017/12/01"
"2017/12/01","京都府","亀岡市",90384,8903,9.9,"2017/01/01","2017/12/01"
"2017/12/01","京都府","城陽市",77602,9061,11.7,"2017/01/01","2017/12/01"
"2017/12/01","京都府","向日市",55731,4917,8.8,"2017/01/01","2017/12/01"
"2017/12/01","京都府","長岡京市",80775,8174,10.1,"2017/01/01","2017/12/01"
"2017/12/01","京都府","八幡市",72144,6694,9.3,"2017/01/01","2017/12/01"
"2017/12/01","京都府","京田辺市",68201,6550,9.6,"2017/01/01","2017/12/01"
"2017/12/01","京都府","京丹後市",56821,3780,6.7,"2017/01/01","2017/12/01"
"2017/12/01","京都府","南丹市",32682,2339,7.2,"2017/01/01","2017/12/01"
"2017/12/01","京都府","木津川市",75161,6762,9.0,"2017/01/01","2017/12/01"
"2017/12/01","京都府","乙訓郡大山崎町",15735,1751,11.1,"2017/01/01","2017/12/01"
"2017/12/01","京都府","久世郡久御山町",16255,1305,8.0,"2017/01/01","2017/12/01"
"2017/12/01","京都府","綴喜郡井手町",7607,521,6.8,"2017/01/01","2017/12/01"
"2017/12/01","京都府","綴喜郡宇治田原町",9510,725,7.6,"2017/01/01","2017/12/01"
"2017/12/01","京都府","相楽郡笠置町",1430,150,10.5,"2017/01/01","2017/12/01"
"2017/12/01","京都府","相楽郡和束町",4170,228,5.5,"2017/01/01","2017/12/01"
"2017/12/01","京都府","相楽郡精華町",37556,4211,11.2,"2017/01/01","2017/12/01"
"2017/12/01","京都府","相楽郡南山城村",2882,293,10.2,"2017/01/01","2017/12/01"
"2017/12/01","京都府","船井郡京丹波町",14903,1148,7.7,"2017/01/01","2017/12/01"
"2017/12/01","京都府","与謝郡伊根町",2213,131,5.9,"2017/01/01","2017/12/01"
"2017/12/01","京都府","与謝郡与謝野町",22645,1339,5.9,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","大阪市",2691425,330527,12.3,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","堺市",844030,89105,10.6,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","岸和田市",198017,18378,9.3,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","豊中市",403991,45265,11.2,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","池田市",103077,11112,10.8,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","吹田市",369898,47238,12.8,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","泉大津市",75577,7654,10.1,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","高槻市",354216,41575,11.7,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","貝塚市",88813,8043,9.1,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","守口市",143983,15277,10.6,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","枚方市",404963,47060,11.6,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","茨木市",280601,32169,11.5,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","八尾市",268457,34427,12.8,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","泉佐野市",100813,9469,9.4,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","富田林市",113952,11309,9.9,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","寝屋川市",237441,24079,10.1,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","河内長野市",108488,11739,10.8,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","松原市",121467,11145,9.2,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","大東市",122461,12182,9.9,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","和泉市",186765,17061,9.1,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","箕面市",136765,17758,13.0,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","柏原市",70698,6888,9.7,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","羽曳野市",113332,11832,10.4,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","門真市",124677,11730,9.4,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","摂津市",85434,11864,13.9,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","高石市",58162,4924,8.5,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","藤井寺市",65744,7034,10.7,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","東大阪市",493922,44355,9.0,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","泉南市",63311,6186,9.8,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","四條畷市",56021,5376,9.6,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","交野市",77876,9033,11.6,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","大阪狭山市",58038,5841,10.1,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","阪南市",55936,6050,10.8,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","三島郡島本町",30667,3264,10.6,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","豊能郡豊能町",20457,3030,14.8,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","豊能郡能勢町",10617,1004,9.5,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","泉北郡忠岡町",17427,1517,8.7,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","泉南郡熊取町",44034,4536,10.3,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","泉南郡田尻町",8588,846,9.9,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","泉南郡岬町",16259,2046,12.6,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","南河内郡太子町",13730,1150,8.4,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","南河内郡河南町",15810,1253,7.9,"2017/01/01","2017/12/01"
"2017/12/01","大阪府","南河内郡千早赤阪村",5497,513,9.3,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","神戸市",1546255,209149,13.5,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","姫路市",540000,58623,10.9,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","尼崎市",463160,48536,10.5,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","明石市",298799,28162,9.4,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","西宮市",485788,61222,12.6,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","洲本市",45375,4503,9.9,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","芦屋市",96246,16237,16.9,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","伊丹市",201865,26949,13.4,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","相生市",30264,2691,8.9,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","豊岡市",83936,6439,7.7,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","加古川市",268541,33457,12.5,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","赤穂市",49090,5760,11.7,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","西脇市",41654,2981,7.2,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","宝塚市",234349,25027,10.7,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","三木市",78803,9788,12.4,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","高砂市",92770,10565,11.4,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","川西市",159668,22416,14.0,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","小野市",49083,3960,8.1,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","三田市",113794,11662,10.2,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","加西市",45099,3649,8.1,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","篠山市",42617,3247,7.6,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","養父市",24778,2190,8.8,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","丹波市",66108,4894,7.4,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","南あわじ市",48733,3128,6.4,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","朝来市",31481,2384,7.6,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","淡路市",45279,4204,9.3,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","宍粟市",39352,3736,9.5,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","加東市",40329,5854,14.5,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","たつの市",78231,7867,10.1,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","川辺郡猪名川町",31729,4203,13.2,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","多可郡多可町",21682,1694,7.8,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","加古郡稲美町",31470,3848,12.2,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","加古郡播磨町",34711,6294,18.1,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","神崎郡市川町",12675,1145,9.0,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","神崎郡福崎町",19527,1305,6.7,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","神崎郡神河町",11855,1306,11.0,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","揖保郡太子町",34344,3948,11.5,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","赤穂郡上郡町",15586,2090,13.4,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","佐用郡佐用町",17711,1354,7.6,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","美方郡香美町",18634,1638,8.8,"2017/01/01","2017/12/01"
"2017/12/01","兵庫県","美方郡新温泉町",15174,1166,7.7,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","奈良市",360459,39578,11.0,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","大和高田市",66784,6548,9.8,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","大和郡山市",87742,12036,13.7,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","天理市",66588,8076,12.1,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","橿原市",123589,21748,17.6,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","桜井市",58625,5042,8.6,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","五條市",31911,2567,8.0,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","御所市",27065,2676,9.9,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","生駒市",120925,20351,16.8,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","香芝市",79044,8807,11.1,"2017/01/01","2017/12/01"
"2017/12/01","奈良県","葛城市",37170,2996,8.1,"2017/01/01","2017/12/01"
