"都道府県名","市区町村名","総数（人口）","交付枚数","交付率","人口算出基準日","交付件数基準日"
"⼤阪府","松原市",121962,9256,7.6,"2016/01/01","2017/03/08"
"⼤阪府","⼤東市",123397,9982,8.1,"2016/01/01","2017/03/08"
"⼤阪府","和泉市",186833,14229,7.6,"2016/01/01","2017/03/08"
"⼤阪府","箕⾯市",135587,14497,10.7,"2016/01/01","2017/03/08"
"⼤阪府","柏原市",71344,5771,8.1,"2016/01/01","2017/03/08"
"⼤阪府","⽻曳野市",114146,9916,8.7,"2016/01/01","2017/03/08"
"⼤阪府","⾨真市",125409,9903,7.9,"2016/01/01","2017/03/08"
"⼤阪府","摂津市",85477,8783,10.3,"2016/01/01","2017/03/08"
"⼤阪府","⾼⽯市",58128,4130,7.1,"2016/01/01","2017/03/08"
"⼤阪府","藤井寺市",66118,5913,8.9,"2016/01/01","2017/03/08"
"⼤阪府","東⼤阪市",496659,34206,6.9,"2016/01/01","2017/03/08"
"⼤阪府","泉南市",63727,5364,8.4,"2016/01/01","2017/03/08"
"⼤阪府","四條畷市",56332,4508,8.0,"2016/01/01","2017/03/08"
"⼤阪府","交野市",78015,7501,9.6,"2016/01/01","2017/03/08"
"⼤阪府","⼤阪狭⼭市",57854,4869,8.4,"2016/01/01","2017/03/08"
"⼤阪府","阪南市",56475,5231,9.3,"2016/01/01","2017/03/08"
"⼤阪府","三島郡島本町",30678,2781,9.1,"2016/01/01","2017/03/08"
"⼤阪府","豊能郡豊能町",20864,2584,12.4,"2016/01/01","2017/03/08"
"⼤阪府","豊能郡能勢町",10893,891,8.2,"2016/01/01","2017/03/08"
"⼤阪府","泉北郡忠岡町",17526,1236,7.1,"2016/01/01","2017/03/08"
"⼤阪府","泉南郡熊取町",44118,3962,9.0,"2016/01/01","2017/03/08"
"⼤阪府","泉南郡⽥尻町",8606,748,8.7,"2016/01/01","2017/03/08"
"⼤阪府","泉南郡岬町",16488,1701,10.3,"2016/01/01","2017/03/08"
"⼤阪府","南河内郡太⼦町",13846,989,7.1,"2016/01/01","2017/03/08"
"⼤阪府","南河内郡河南町",15857,1101,6.9,"2016/01/01","2017/03/08"
"⼤阪府","南河内郡千早⾚阪村",5619,452,8.0,"2016/01/01","2017/03/08"
"兵庫県","神⼾市",1547850,172425,11.1,"2016/01/01","2017/03/08"
"兵庫県","姫路市",541497,47034,8.7,"2016/01/01","2017/03/08"
"兵庫県","尼崎市",463940,38096,8.2,"2016/01/01","2017/03/08"
"兵庫県","明⽯市",298059,23621,7.9,"2016/01/01","2017/03/08"
"兵庫県","⻄宮市",484892,49212,10.1,"2016/01/01","2017/03/08"
"兵庫県","洲本市",45910,3899,8.5,"2016/01/01","2017/03/08"
"兵庫県","芦屋市",96748,12849,13.3,"2016/01/01","2017/03/08"
"兵庫県","伊丹市",202037,20709,10.3,"2016/01/01","2017/03/08"
"兵庫県","相⽣市",30453,2282,7.5,"2016/01/01","2017/03/08"
"兵庫県","豊岡市",84823,5451,6.4,"2016/01/01","2017/03/08"
"兵庫県","加古川市",269555,27725,10.3,"2016/01/01","2017/03/08"
"兵庫県","⻄脇市",42082,2485,5.9,"2016/01/01","2017/03/08"
"兵庫県","宝塚市",233962,20731,8.9,"2016/01/01","2017/03/08"
"兵庫県","三⽊市",79282,7928,10.0,"2016/01/01","2017/03/08"
"兵庫県","⾼砂市",93356,8496,9.1,"2016/01/01","2017/03/08"
"兵庫県","川⻄市",160154,19166,12.0,"2016/01/01","2017/03/08"
"兵庫県","⼩野市",49319,3380,6.9,"2016/01/01","2017/03/08"
"兵庫県","三⽥市",113996,9202,8.1,"2016/01/01","2017/03/08"
"兵庫県","加⻄市",45345,3037,6.7,"2016/01/01","2017/03/08"
"兵庫県","篠⼭市",42948,2765,6.4,"2016/01/01","2017/03/08"
"兵庫県","養⽗市",25139,1880,7.5,"2016/01/01","2017/03/08"
"兵庫県","丹波市",66858,4215,6.3,"2016/01/01","2017/03/08"
"兵庫県","南あわじ市",49265,2620,5.3,"2016/01/01","2017/03/08"
"兵庫県","朝来市",31854,2050,6.4,"2016/01/01","2017/03/08"
"兵庫県","淡路市",45840,3273,7.1,"2016/01/01","2017/03/08"
"兵庫県","宍粟市",40061,2533,6.3,"2016/01/01","2017/03/08"
"兵庫県","加東市",39974,4935,12.3,"2016/01/01","2017/03/08"
"兵庫県","たつの市",78812,6610,8.4,"2016/01/01","2017/03/08"
"兵庫県","川辺郡猪名川町",31731,3628,11.4,"2016/01/01","2017/03/08"
"兵庫県","多可郡多可町",22016,1453,6.6,"2016/01/01","2017/03/08"
"兵庫県","加古郡稲美町",31630,2937,9.3,"2016/01/01","2017/03/08"
"兵庫県","加古郡播磨町",34732,5134,14.8,"2016/01/01","2017/03/08"
"兵庫県","神崎郡市川町",12854,1020,7.9,"2016/01/01","2017/03/08"
"兵庫県","神崎郡福崎町",19568,1023,5.2,"2016/01/01","2017/03/08"
"兵庫県","神崎郡神河町",11981,1042,8.7,"2016/01/01","2017/03/08"
"兵庫県","揖保郡太⼦町",34434,3456,10.0,"2016/01/01","2017/03/08"
"兵庫県","⾚穂郡上郡町",15815,1767,11.2,"2016/01/01","2017/03/08"
"兵庫県","佐⽤郡佐⽤町",18152,1133,6.2,"2016/01/01","2017/03/08"
"兵庫県","美⽅郡⾹美町",19096,1483,7.8,"2016/01/01","2017/03/08"
"兵庫県","美⽅郡新温泉町",15451,1046,6.8,"2016/01/01","2017/03/08"
"奈良県","奈良市",362074,32791,9.1,"2016/01/01","2017/03/08"
"奈良県","⼤和⾼⽥市",67496,5341,7.9,"2016/01/01","2017/03/08"
"奈良県","⼤和郡⼭市",88268,10668,12.1,"2016/01/01","2017/03/08"
"奈良県","天理市",67238,6477,9.6,"2016/01/01","2017/03/08"
"奈良県","橿原市",124113,19109,15.4,"2016/01/01","2017/03/08"
"奈良県","桜井市",59045,4205,7.1,"2016/01/01","2017/03/08"
"奈良県","五條市",32576,2181,6.7,"2016/01/01","2017/03/08"
"奈良県","御所市",27466,2272,8.3,"2016/01/01","2017/03/08"
"奈良県","⽣駒市",120944,16564,13.7,"2016/01/01","2017/03/08"
"奈良県","⾹芝市",78512,6594,8.4,"2016/01/01","2017/03/08"
"奈良県","葛城市",37062,2567,6.9,"2016/01/01","2017/03/08"
"奈良県","宇陀市",32290,2656,8.2,"2016/01/01","2017/03/08"
"奈良県","⼭辺郡⼭添村",3812,191,5.0,"2016/01/01","2017/03/08"
"奈良県","⽣駒郡平群町",19407,1821,9.4,"2016/01/01","2017/03/08"
"奈良県","⽣駒郡三郷町",23260,2134,9.2,"2016/01/01","2017/03/08"
"奈良県","⽣駒郡斑鳩町",28259,2707,9.6,"2016/01/01","2017/03/08"
"奈良県","⽣駒郡安堵町",7639,608,8.0,"2016/01/01","2017/03/08"
"奈良県","磯城郡川⻄町",8736,665,7.6,"2016/01/01","2017/03/08"
"奈良県","磯城郡三宅町",7095,503,7.1,"2016/01/01","2017/03/08"
"奈良県","磯城郡⽥原本町",32524,2625,8.1,"2016/01/01","2017/03/08"
"奈良県","宇陀郡曽爾村",1581,92,5.8,"2016/01/01","2017/03/08"
"奈良県","宇陀郡御杖村",1805,131,7.3,"2016/01/01","2017/03/08"
"奈良県","⾼市郡⾼取町",7145,598,8.4,"2016/01/01","2017/03/08"
"奈良県","北葛城郡上牧町",23045,1971,8.6,"2016/01/01","2017/03/08"
"奈良県","北葛城郡王寺町",23490,2366,10.1,"2016/01/01","2017/03/08"
"奈良県","北葛城郡広陵町",34992,2493,7.1,"2016/01/01","2017/03/08"
"奈良県","北葛城郡河合町",18360,1830,10.0,"2016/01/01","2017/03/08"
"奈良県","吉野郡吉野町",7869,646,8.2,"2016/01/01","2017/03/08"
"奈良県","吉野郡⼤淀町",18575,1409,7.6,"2016/01/01","2017/03/08"
"奈良県","吉野郡下市町",5981,495,8.3,"2016/01/01","2017/03/08"
"奈良県","吉野郡⿊滝村",774,44,5.7,"2016/01/01","2017/03/08"
"奈良県","吉野郡天川村",1530,85,5.6,"2016/01/01","2017/03/08"
"奈良県","吉野郡野迫川村",450,35,7.8,"2016/01/01","2017/03/08"
"奈良県","吉野郡⼗津川村",3594,266,7.4,"2016/01/01","2017/03/08"
"奈良県","吉野郡下北⼭村",1005,95,9.5,"2016/01/01","2017/03/08"
"奈良県","吉野郡上北⼭村",567,102,18.0,"2016/01/01","2017/03/08"
"奈良県","吉野郡川上村",1545,114,7.4,"2016/01/01","2017/03/08"
"奈良県","吉野郡東吉野村",1960,82,4.2,"2016/01/01","2017/03/08"
"和歌⼭県","和歌⼭市",375269,24417,6.5,"2016/01/01","2017/03/08"
"和歌⼭県","海南市",53323,3924,7.4,"2016/01/01","2017/03/08"
"和歌⼭県","橋本市",65074,5895,9.1,"2016/01/01","2017/03/08"
"和歌⼭県","有⽥市",29730,1290,4.3,"2016/01/01","2017/03/08"
"和歌⼭県","御坊市",24599,1622,6.6,"2016/01/01","2017/03/08"
"和歌⼭県","⽥辺市",77486,5533,7.1,"2016/01/01","2017/03/08"
"和歌⼭県","新宮市",30431,2060,6.8,"2016/01/01","2017/03/08"
"和歌⼭県","紀の川市",65318,4138,6.3,"2016/01/01","2017/03/08"
"和歌⼭県","岩出市",53818,3562,6.6,"2016/01/01","2017/03/08"
"和歌⼭県","海草郡紀美野町",9599,556,5.8,"2016/01/01","2017/03/08"
"和歌⼭県","伊都郡かつらぎ町",17733,1195,6.7,"2016/01/01","2017/03/08"
"和歌⼭県","伊都郡九度⼭町",4606,318,6.9,"2016/01/01","2017/03/08"
"和歌⼭県","伊都郡⾼野町",3298,249,7.6,"2016/01/01","2017/03/08"
"和歌⼭県","有⽥郡湯浅町",12786,624,4.9,"2016/01/01","2017/03/08"
"和歌⼭県","有⽥郡広川町",7423,341,4.6,"2016/01/01","2017/03/08"
"和歌⼭県","有⽥郡有⽥川町",27286,1460,5.4,"2016/01/01","2017/03/08"
"和歌⼭県","⽇⾼郡美浜町",7610,429,5.6,"2016/01/01","2017/03/08"
"和歌⼭県","⽇⾼郡⽇⾼町",7928,425,5.4,"2016/01/01","2017/03/08"
"和歌⼭県","⽇⾼郡由良町",6202,319,5.1,"2016/01/01","2017/03/08"
"和歌⼭県","⽇⾼郡印南町",8626,378,4.4,"2016/01/01","2017/03/08"
"和歌⼭県","⽇⾼郡みなべ町",13422,661,4.9,"2016/01/01","2017/03/08"
"和歌⼭県","⽇⾼郡⽇⾼川町",10279,566,5.5,"2016/01/01","2017/03/08"
"和歌⼭県","⻄牟婁郡⽩浜町",22322,1482,6.6,"2016/01/01","2017/03/08"
"和歌⼭県","⻄牟婁郡上富⽥町",15527,926,6.0,"2016/01/01","2017/03/08"
"和歌⼭県","⻄牟婁郡すさみ町",4342,282,6.5,"2016/01/01","2017/03/08"
"和歌⼭県","東牟婁郡那智勝浦町",16276,1027,6.3,"2016/01/01","2017/03/08"
"和歌⼭県","東牟婁郡太地町",3291,193,5.9,"2016/01/01","2017/03/08"
"和歌⼭県","東牟婁郡古座川町",2930,156,5.3,"2016/01/01","2017/03/08"
"和歌⼭県","東牟婁郡北⼭村",460,35,7.6,"2016/01/01","2017/03/08"
"和歌⼭県","東牟婁郡串本町",17323,1058,6.1,"2016/01/01","2017/03/08"
"⿃取県","⿃取市",191969,14045,7.3,"2016/01/01","2017/03/08"
"⿃取県","⽶⼦市",149731,10301,6.9,"2016/01/01","2017/03/08"
"⿃取県","倉吉市",48889,3305,6.8,"2016/01/01","2017/03/08"
"⿃取県","境港市",35254,2418,6.9,"2016/01/01","2017/03/08"
"⿃取県","岩美郡岩美町",12023,868,7.2,"2016/01/01","2017/03/08"
"⿃取県","⼋頭郡若桜町",3505,207,5.9,"2016/01/01","2017/03/08"
"⿃取県","⼋頭郡智頭町",7523,470,6.2,"2016/01/01","2017/03/08"
"⿃取県","東伯郡三朝町",6816,487,7.1,"2016/01/01","2017/03/08"
"⿃取県","東伯郡湯梨浜町",17250,981,5.7,"2016/01/01","2017/03/08"
"⿃取県","東伯郡琴浦町",18174,2274,12.5,"2016/01/01","2017/03/08"
"⿃取県","東伯郡北栄町",15533,950,6.1,"2016/01/01","2017/03/08"
"⿃取県","⻄伯郡⽇吉津村",3497,235,6.7,"2016/01/01","2017/03/08"
"⿃取県","⻄伯郡⼤⼭町",17003,1309,7.7,"2016/01/01","2017/03/08"
"⿃取県","⻄伯郡南部町",11243,832,7.4,"2016/01/01","2017/03/08"
"⿃取県","⻄伯郡伯耆町",11371,974,8.6,"2016/01/01","2017/03/08"
"⿃取県","⽇野郡⽇南町",5056,430,8.5,"2016/01/01","2017/03/08"
"⿃取県","⽇野郡⽇野町",3414,245,7.2,"2016/01/01","2017/03/08"
"⿃取県","⽇野郡江府町",3147,210,6.7,"2016/01/01","2017/03/08"
"島根県","松江市",204952,14551,7.1,"2016/01/01","2017/03/08"
"島根県","浜⽥市",56730,5302,9.3,"2016/01/01","2017/03/08"
"島根県","出雲市",175118,12182,7.0,"2016/01/01","2017/03/08"
"島根県","益⽥市",48607,3637,7.5,"2016/01/01","2017/03/08"
"島根県","⼤⽥市",36668,3084,8.4,"2016/01/01","2017/03/08"
"島根県","安来市",40349,3588,8.9,"2016/01/01","2017/03/08"
"島根県","江津市",24685,2384,9.7,"2016/01/01","2017/03/08"
"島根県","雲南市",40489,2796,6.9,"2016/01/01","2017/03/08"
"島根県","仁多郡奥出雲町",13582,912,6.7,"2016/01/01","2017/03/08"
"島根県","飯⽯郡飯南町",5162,295,5.7,"2016/01/01","2017/03/08"
"島根県","⾢智郡川本町",3484,359,10.3,"2016/01/01","2017/03/08"
"島根県","⾢智郡美郷町",5103,393,7.7,"2016/01/01","2017/03/08"
"島根県","⾢智郡⾢南町",11334,1097,9.7,"2016/01/01","2017/03/08"
"島根県","⿅⾜郡津和野町",7902,615,7.8,"2016/01/01","2017/03/08"
"島根県","⿅⾜郡吉賀町",6516,432,6.6,"2016/01/01","2017/03/08"
"島根県","隠岐郡海⼠町",2355,145,6.2,"2016/01/01","2017/03/08"
"島根県","隠岐郡⻄ノ島町",2974,197,6.6,"2016/01/01","2017/03/08"
"島根県","隠岐郡知夫村",592,40,6.8,"2016/01/01","2017/03/08"
"島根県","隠岐郡隠岐の島町",14792,1028,6.9,"2016/01/01","2017/03/08"
"岡⼭県","岡⼭市",707615,49980,7.1,"2016/01/01","2017/03/08"
"岡⼭県","倉敷市",483970,35839,7.4,"2016/01/01","2017/03/08"
"岡⼭県","津⼭市",103954,6777,6.5,"2016/01/01","2017/03/08"
"岡⼭県","⽟野市",61945,5289,8.5,"2016/01/01","2017/03/08"
"岡⼭県","笠岡市",51219,3756,7.3,"2016/01/01","2017/03/08"
"岡⼭県","井原市",42158,3016,7.2,"2016/01/01","2017/03/08"
"岡⼭県","総社市",67992,5331,7.8,"2016/01/01","2017/03/08"
"岡⼭県","⾼梁市",32363,2903,9.0,"2016/01/01","2017/03/08"
"岡⼭県","新⾒市",31332,2658,8.5,"2016/01/01","2017/03/08"
"岡⼭県","備前市",36545,2967,8.1,"2016/01/01","2017/03/08"
"岡⼭県","瀬⼾内市",38252,2877,7.5,"2016/01/01","2017/03/08"
"岡⼭県","⾚磐市",44781,3438,7.7,"2016/01/01","2017/03/08"
"岡⼭県","真庭市",47820,3282,6.9,"2016/01/01","2017/03/08"
"岡⼭県","美作市",29214,2131,7.3,"2016/01/01","2017/03/08"
"岡⼭県","浅⼝市",35360,2668,7.5,"2016/01/01","2017/03/08"
"岡⼭県","和気郡和気町",14806,975,6.6,"2016/01/01","2017/03/08"
"岡⼭県","都窪郡早島町",12293,905,7.4,"2016/01/01","2017/03/08"
"岡⼭県","浅⼝郡⾥庄町",11159,871,7.8,"2016/01/01","2017/03/08"
"岡⼭県","⼩⽥郡⽮掛町",14794,894,6.0,"2016/01/01","2017/03/08"
"岡⼭県","真庭郡新庄村",961,70,7.3,"2016/01/01","2017/03/08"
"岡⼭県","苫⽥郡鏡野町",13609,982,7.2,"2016/01/01","2017/03/08"
"岡⼭県","勝⽥郡勝央町",11305,903,8.0,"2016/01/01","2017/03/08"
"岡⼭県","英⽥郡⻄粟倉村",1519,117,7.7,"2016/01/01","2017/03/08"
"岡⼭県","久⽶郡久⽶南町",5115,381,7.4,"2016/01/01","2017/03/08"
"岡⼭県","久⽶郡美咲町",15209,1003,6.6,"2016/01/01","2017/03/08"
"岡⼭県","加賀郡吉備中央町",12267,909,7.4,"2016/01/01","2017/03/08"
"広島県","広島市",1191030,108261,9.1,"2016/01/01","2017/03/08"
"広島県","呉市",232925,25374,10.9,"2016/01/01","2017/03/08"
"広島県","⽵原市",27222,2946,10.8,"2016/01/01","2017/03/08"
"広島県","三原市",97872,9684,9.9,"2016/01/01","2017/03/08"
"広島県","尾道市",142462,11444,8.0,"2016/01/01","2017/03/08"
"広島県","福⼭市",471974,30849,6.5,"2016/01/01","2017/03/08"
"広島県","府中市",41365,3212,7.8,"2016/01/01","2017/03/08"
"広島県","三次市",54622,4603,8.4,"2016/01/01","2017/03/08"
"広島県","庄原市",37557,2663,7.1,"2016/01/01","2017/03/08"
"広島県","⼤⽵市",27985,2659,9.5,"2016/01/01","2017/03/08"
"広島県","東広島市",185374,19579,10.6,"2016/01/01","2017/03/08"
"広島県","廿⽇市市",117292,10213,8.7,"2016/01/01","2017/03/08"
"広島県","安芸⾼⽥市",30150,3180,10.5,"2016/01/01","2017/03/08"
"広島県","江⽥島市",25144,2301,9.2,"2016/01/01","2017/03/08"
"広島県","安芸郡府中町",52093,5248,10.1,"2016/01/01","2017/03/08"
"広島県","安芸郡海⽥町",29280,2993,10.2,"2016/01/01","2017/03/08"
"広島県","安芸郡熊野町",24667,2243,9.1,"2016/01/01","2017/03/08"
"広島県","安芸郡坂町",13099,1180,9.0,"2016/01/01","2017/03/08"
"広島県","⼭県郡安芸太⽥町",6807,525,7.7,"2016/01/01","2017/03/08"
"広島県","⼭県郡北広島町",19459,1751,9.0,"2016/01/01","2017/03/08"
"広島県","豊⽥郡⼤崎上島町",7988,781,9.8,"2016/01/01","2017/03/08"
"広島県","世羅郡世羅町",17077,1263,7.4,"2016/01/01","2017/03/08"
"広島県","神⽯郡神⽯⾼原町",9767,806,8.3,"2016/01/01","2017/03/08"
"⼭⼝県","下関市",272360,23145,8.5,"2016/01/01","2017/03/08"
"⼭⼝県","宇部市",169349,14064,8.3,"2016/01/01","2017/03/08"
"⼭⼝県","⼭⼝市",194121,15245,7.9,"2016/01/01","2017/03/08"
"⼭⼝県","萩市",50630,3932,7.8,"2016/01/01","2017/03/08"
"⼭⼝県","防府市",117713,10255,8.7,"2016/01/01","2017/03/08"
"⼭⼝県","下松市",56582,5308,9.4,"2016/01/01","2017/03/08"
"⼭⼝県","岩国市",139986,13000,9.3,"2016/01/01","2017/03/08"
"⼭⼝県","光市",52577,4708,9.0,"2016/01/01","2017/03/08"
"⼭⼝県","⻑⾨市",36130,3129,8.7,"2016/01/01","2017/03/08"
"⼭⼝県","柳井市",33338,3058,9.2,"2016/01/01","2017/03/08"
"⼭⼝県","美祢市",26116,2218,8.5,"2016/01/01","2017/03/08"
"⼭⼝県","周南市",147482,13740,9.3,"2016/01/01","2017/03/08"
"⼭⼝県","⼭陽⼩野⽥市",64366,5092,7.9,"2016/01/01","2017/03/08"
"⼭⼝県","⼤島郡周防⼤島町",17649,1755,9.9,"2016/01/01","2017/03/08"
"⼭⼝県","玖珂郡和⽊町",6470,683,10.6,"2016/01/01","2017/03/08"
"⼭⼝県","熊⽑郡上関町",3053,122,4.0,"2016/01/01","2017/03/08"
"⼭⼝県","熊⽑郡⽥布施町",15750,1457,9.3,"2016/01/01","2017/03/08"
"⼭⼝県","熊⽑郡平⽣町",12528,1040,8.3,"2016/01/01","2017/03/08"
"⼭⼝県","阿武郡阿武町",3581,290,8.1,"2016/01/01","2017/03/08"
"徳島県","徳島市",256451,17599,6.9,"2016/01/01","2017/03/08"
"徳島県","鳴⾨市",60111,4688,7.8,"2016/01/01","2017/03/08"
"徳島県","⼩松島市",39612,2769,7.0,"2016/01/01","2017/03/08"
"徳島県","阿南市",75653,4468,5.9,"2016/01/01","2017/03/08"
"徳島県","吉野川市",42943,2463,5.7,"2016/01/01","2017/03/08"
"徳島県","阿波市",39223,2043,5.2,"2016/01/01","2017/03/08"
"徳島県","三好市",28242,2722,9.6,"2016/01/01","2017/03/08"
"徳島県","勝浦郡勝浦町",5516,307,5.6,"2016/01/01","2017/03/08"
"徳島県","勝浦郡上勝町",1699,175,10.3,"2016/01/01","2017/03/08"
"徳島県","名東郡佐那河内村",2499,181,7.2,"2016/01/01","2017/03/08"
"徳島県","名⻄郡⽯井町",26357,1608,6.1,"2016/01/01","2017/03/08"
"徳島県","名⻄郡神⼭町",5810,320,5.5,"2016/01/01","2017/03/08"
"徳島県","那賀郡那賀町",9107,423,4.6,"2016/01/01","2017/03/08"
"徳島県","海部郡牟岐町",4474,220,4.9,"2016/01/01","2017/03/08"
"徳島県","海部郡美波町",7315,553,7.6,"2016/01/01","2017/03/08"
"徳島県","海部郡海陽町",10002,506,5.1,"2016/01/01","2017/03/08"
"徳島県","板野郡松茂町",15426,1373,8.9,"2016/01/01","2017/03/08"
"徳島県","板野郡北島町",23004,1651,7.2,"2016/01/01","2017/03/08"
"徳島県","板野郡藍住町",34869,2632,7.5,"2016/01/01","2017/03/08"
"徳島県","板野郡板野町",13648,1011,7.4,"2016/01/01","2017/03/08"
"徳島県","板野郡上板町",12455,641,5.1,"2016/01/01","2017/03/08"
"徳島県","美⾺郡つるぎ町",9838,610,6.2,"2016/01/01","2017/03/08"
"徳島県","三好郡東みよし町",14943,938,6.3,"2016/01/01","2017/03/08"
"⾹川県","⾼松市",429451,32473,7.6,"2016/01/01","2017/03/08"
"⾹川県","丸⻲市",113587,7513,6.6,"2016/01/01","2017/03/08"
"⾹川県","坂出市",54798,3455,6.3,"2016/01/01","2017/03/08"
"⾹川県","善通寺市",32842,2629,8.0,"2016/01/01","2017/03/08"
"⾹川県","観⾳寺市",62130,3614,5.8,"2016/01/01","2017/03/08"
"⾹川県","さぬき市",50965,3802,7.5,"2016/01/01","2017/03/08"
"⾹川県","東かがわ市",32365,2500,7.7,"2016/01/01","2017/03/08"
"⾹川県","三豊市",68084,4854,7.1,"2016/01/01","2017/03/08"
"⾹川県","⼩⾖郡⼟庄町",14722,1046,7.1,"2016/01/01","2017/03/08"
"⾹川県","⼩⾖郡⼩⾖島町",15525,1046,6.7,"2016/01/01","2017/03/08"
"⾹川県","⽊⽥郡三⽊町",28632,2048,7.2,"2016/01/01","2017/03/08"
"⾹川県","⾹川郡直島町",3144,239,7.6,"2016/01/01","2017/03/08"
"⾹川県","綾歌郡宇多津町",18508,1214,6.6,"2016/01/01","2017/03/08"
"⾹川県","綾歌郡綾川町",24742,1577,6.4,"2016/01/01","2017/03/08"
"⾹川県","仲多度郡琴平町",9572,742,7.8,"2016/01/01","2017/03/08"
"⾹川県","仲多度郡多度津町",23726,1545,6.5,"2016/01/01","2017/03/08"
"⾹川県","仲多度郡まんのう町",19380,1185,6.1,"2016/01/01","2017/03/08"
"愛媛県","松⼭市",517057,35302,6.8,"2016/01/01","2017/03/08"
"愛媛県","今治市",164769,11373,6.9,"2016/01/01","2017/03/08"
"愛媛県","宇和島市",80422,5644,7.0,"2016/01/01","2017/03/08"
"愛媛県","⼋幡浜市",35931,2719,7.6,"2016/01/01","2017/03/08"
"愛媛県","新居浜市",122347,8228,6.7,"2016/01/01","2017/03/08"
"愛媛県","⻄条市",112230,6813,6.1,"2016/01/01","2017/03/08"
"愛媛県","⼤洲市",45539,2691,5.9,"2016/01/01","2017/03/08"
"愛媛県","伊予市",38170,2447,6.4,"2016/01/01","2017/03/08"
"愛媛県","四国中央市",90242,4525,5.0,"2016/01/01","2017/03/08"
"愛媛県","⻄予市",40426,5809,14.4,"2016/01/01","2017/03/08"
"愛媛県","東温市",33766,2612,7.7,"2016/01/01","2017/03/08"
"愛媛県","越智郡上島町",7319,853,11.7,"2016/01/01","2017/03/08"
"愛媛県","上浮⽳郡久万⾼原町",9040,789,8.7,"2016/01/01","2017/03/08"
"愛媛県","伊予郡松前町",30985,2581,8.3,"2016/01/01","2017/03/08"
"愛媛県","伊予郡砥部町",21612,1801,8.3,"2016/01/01","2017/03/08"
"愛媛県","喜多郡内⼦町",17543,1147,6.5,"2016/01/01","2017/03/08"
"愛媛県","⻄宇和郡伊⽅町",10224,644,6.3,"2016/01/01","2017/03/08"
"愛媛県","北宇和郡松野町",4224,226,5.4,"2016/01/01","2017/03/08"
"愛媛県","南宇和郡愛南町",23106,1448,6.3,"2016/01/01","2017/03/08"
"⾼知県","⾼知市",336052,19348,5.8,"2016/01/01","2017/03/08"
"⾼知県","室⼾市",14562,1160,8.0,"2016/01/01","2017/03/08"
"⾼知県","安芸市",18259,1019,5.6,"2016/01/01","2017/03/08"
"⾼知県","南国市",48298,2225,4.6,"2016/01/01","2017/03/08"
"⾼知県","⼟佐市",28063,1153,4.1,"2016/01/01","2017/03/08"
"⾼知県","須崎市",23153,845,3.6,"2016/01/01","2017/03/08"
"⾼知県","宿⽑市",21598,1061,4.9,"2016/01/01","2017/03/08"
"⾼知県","⼟佐清⽔市",14707,889,6.0,"2016/01/01","2017/03/08"
"⾼知県","四万⼗市",35006,1824,5.2,"2016/01/01","2017/03/08"
"⾼知県","⾹南市",34037,1802,5.3,"2016/01/01","2017/03/08"
"⾼知県","⾹美市",26914,1091,4.1,"2016/01/01","2017/03/08"
"⾼知県","安芸郡東洋町",2734,160,5.9,"2016/01/01","2017/03/08"
"⾼知県","安芸郡奈半利町",3386,166,4.9,"2016/01/01","2017/03/08"
"⾼知県","安芸郡⽥野町",2833,179,6.3,"2016/01/01","2017/03/08"
"⾼知県","安芸郡安⽥町",2822,129,4.6,"2016/01/01","2017/03/08"
"⾼知県","安芸郡北川村",1397,88,6.3,"2016/01/01","2017/03/08"
"⾼知県","安芸郡⾺路村",936,31,3.3,"2016/01/01","2017/03/08"
"⾼知県","安芸郡芸⻄村",3881,136,3.5,"2016/01/01","2017/03/08"
"⾼知県","⻑岡郡本⼭町",3598,230,6.4,"2016/01/01","2017/03/08"
"⾼知県","⻑岡郡⼤豊町",4199,438,10.4,"2016/01/01","2017/03/08"
"⾼知県","⼟佐郡⼟佐町",4084,259,6.3,"2016/01/01","2017/03/08"
"⾼知県","⼟佐郡⼤川村",420,23,5.5,"2016/01/01","2017/03/08"
"⾼知県","吾川郡いの町",24076,1486,6.2,"2016/01/01","2017/03/08"
"⾼知県","吾川郡仁淀川町",5962,424,7.1,"2016/01/01","2017/03/08"
"⾼知県","⾼岡郡中⼟佐町",7369,296,4.0,"2016/01/01","2017/03/08"
"⾼知県","⾼岡郡佐川町",13427,712,5.3,"2016/01/01","2017/03/08"
"⾼知県","⾼岡郡越知町",6011,315,5.2,"2016/01/01","2017/03/08"
"⾼知県","⾼岡郡梼原町",3677,181,4.9,"2016/01/01","2017/03/08"
"⾼知県","⾼岡郡⽇⾼村",5253,307,5.8,"2016/01/01","2017/03/08"
"⾼知県","⾼岡郡津野町",6143,175,2.8,"2016/01/01","2017/03/08"
"⾼知県","⾼岡郡四万⼗町",18128,679,3.7,"2016/01/01","2017/03/08"
"⾼知県","幡多郡⼤⽉町",5527,330,6.0,"2016/01/01","2017/03/08"
"⾼知県","幡多郡三原村",1672,71,4.2,"2016/01/01","2017/03/08"
"⾼知県","幡多郡⿊潮町",11875,516,4.3,"2016/01/01","2017/03/08"
"福岡県","北九州市",971608,72835,7.5,"2016/01/01","2017/03/08"
"福岡県","福岡市",1500955,123140,8.2,"2016/01/01","2017/03/08"
"福岡県","⼤牟⽥市",119407,11981,10.0,"2016/01/01","2017/03/08"
